Time [s],Packet ID,MOSI,MISO
0.002635875000000,0,,128
0.005636625000000,,,127
0.008637000000000,,,27
0.011637125000000,,,191
0.014637625000000,,,155
0.017637875000000,,,151
0.020638250000000,,,134
0.023638500000000,,,128
0.026638500000000,,,128
0.029638875000000,,,145
0.042640125000000,,,128
0.045640625000000,,,127
0.048640875000000,,,27
0.051640875000000,,,191
0.054642125000000,,,155
0.057644125000000,,,151
0.060642000000000,,,134
0.063642250000000,,,128
0.066643375000000,,,128
0.069643250000000,,,145
0.082644500000000,,,128
0.085644625000000,,,127
0.088645750000000,,,27
0.091645625000000,,,191
0.094645875000000,,,155
0.097646000000000,,,151
0.100646125000000,,,134
0.103646375000000,,,128
0.106647000000000,,,128
0.109647000000000,,,145
0.122648375000000,,,128
0.125648875000000,,,127
0.128649750000000,,,27
0.131650000000000,,,191
0.134650000000000,,,155
0.137650125000000,,,151
0.140650625000000,,,134
0.143650500000000,,,128
0.146669625000000,,,128
0.149651250000000,,,145
0.162653250000000,,,128
0.165653000000000,,,127
